tempo|week|week_int|year|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|47101|24678|13066|226079|59463|9145742.0|149129|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|35423|21438|10401|148666|43449|5531397.0|100732|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|22364|14119|6361|80525|26343|2948038.0|55162|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|28220|15762|7938|126820|35408|4885539.0|83967|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|22850|13744|6301|89661|27770|3349723.0|59424|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|61071|25991|18794|322433|77525|1.3616432E7|209633|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|53589|24859|15672|279741|68512|1.1586414E7|181143|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|46177|22596|12947|231936|59208|9665991.0|152071|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175359674|BR - Santander - Web -  Acordo|29966|17381|8270|131025|37290|5016651.0|87705|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|2085800|1024907|673404|14536793|2976653|1.004109459E9|8685705|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|2003414|1053432|673506|13194042|2861203|8.82637673E8|8039793|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1983723|1056329|641178|13222263|2834662|8.7863705E8|8035456|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1824347|899296|540256|13332134|2646317|9.3371048E8|7701822|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1063538|733740|375926|4327725|1350462|2.26499212E8|2968056|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|949160|707698|367545|3588051|1199453|1.80726135E8|2495470|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|2134258|1070875|684051|15759923|3081532|1.104479664E9|9025646|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1810232|944682|565506|11670427|2546035|7.82012301E8|7132658|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1870341|941527|577244|12456468|2630296|8.48365973E8|7549345|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1922015|873759|545807|13743237|2714505|9.484134E8|8220311|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1647908|795090|465217|11351238|2360980|7.9284618E8|6901979|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|899328|620994|301353|3776689|1162263|1.96063381E8|2621323|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|769621|570471|277485|3050806|995048|1.51764333E8|2145987|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1778484|835441|526278|13145590|2595599|9.40641599E8|7760534|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1862450|846075|552664|13801638|2694984|9.96865622E8|8062991|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1682938|801110|493791|12044202|2422383|8.57619842E8|7130082|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1657919|805289|488553|12250351|2413113|8.81011286E8|7070693|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1651197|753509|477976|13382247|2434348|1.00496594E9|7459244|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|781310|481350|247403|3528756|992068|1.88191867E8|2424557|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|653261|439952|219910|2771755|829730|1.42024884E8|1932610|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1627681|668837|459414|13315880|2398660|9.71788932E8|7580367|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1623373|591160|454666|12209226|2320540|8.09191775E8|6933125|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1517534|657781|476758|10513551|2103053|7.2484527E8|5976267|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1038358|520969|352817|5200535|1294947|2.84397691E8|3133926|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|581520|387056|223727|2130562|708758|9.2810466E7|1447813|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|681270|397256|240443|2999134|843927|1.50540381E8|1960848|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|629648|388846|239726|2719774|783329|1.31897217E8|1798781|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1412974|484445|404508|11601425|2008835|8.28400121E8|6445883|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1265182|436658|349795|9941472|1787805|6.91094815E8|5630393|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|1154782|366832|311128|9467699|1647450|6.71314268E8|5301199|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://www.santander.com.br|175409556|BR - Santander - Web - Conta PF|753516|276903|224527|3981167|925158|2.09963186E8|2355371|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|210221|553|50150|2373819|244985|1.27127997E8|1536391|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|183426|501|43551|1952205|209403|1.03017639E8|1276451|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|180979|432|42907|1897626|205598|9.7916093E7|1238846|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|197649|480|47275|2161057|229353|1.12537772E8|1405155|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|77747|161|19311|788803|84589|4.1693873E7|508994|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|59020|159|15130|644916|63897|3.671176E7|398455|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|247726|633|59084|2852746|288925|1.54733809E8|1799834|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|186429|421|43768|1956510|210448|1.01017889E8|1275382|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|191433|430|44353|2041444|218267|1.05431063E8|1333888|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|204885|428|46272|2321505|233890|1.21052431E8|1472205|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|163105|367|36518|1635276|182979|8.3368244E7|1099814|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|61241|183|14676|567272|65602|2.8135614E7|381092|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|45767|112|11855|454480|49147|2.4603141E7|295809|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|202950|461|47127|2114495|231545|1.09367153E8|1398649|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|210229|440|51099|2323968|243801|1.20612501E8|1510850|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|169146|378|39018|1700508|190461|8.6577933E7|1139351|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|161331|416|37913|1643086|183057|8.4619805E7|1092760|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|173644|356|40740|1872573|203168|9.783311E7|1233718|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|61465|160|14844|586322|66654|2.9769586E7|393291|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|45834|107|11637|461303|48974|2.4756674E7|297789|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|190790|361|44427|2077944|220666|1.0946176E8|1357855|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pf.santandernet.com.br|177074688|BR - Santander - Web - Master View -  IBPF|149596|287|34555|1548764|171337|8.0014106E7|1027418|2021-02-21 22:58:32.426159|basic|day
